Artist,Spotify_Artist,Track,Track_ID
Kiiara,Kiiara,Gold,6ZSO7kPn8IMJFymyticbJO
Nicky Jam,Nicky Jam,With You Tonight / Hasta El Amanecer,2GICtNjlmq5w1XIQ9s0D9y
Alisan Porter,Alisan Porter,Down That Road,3sS03NvxbrVgFNZgvnR26k
Selena Gomez,Selena Gomez,Kill Em With Kindness,1QNoKVgA758HFLu3TW2q7R
Kelsea Ballerini,Kelsea Ballerini,Peter Pan,2wqXQjOmQ9KoBm9Ssgt4Fo
Sam Hunt,Sam Hunt,Make You Miss Me,0xwPzLmBAYro8BUz7MrtAo
Dierks Bentley Featuring Elle King,Dierks Bentley,Different For Girls,5HJId22hZ2IvFnvNSy6ZbE
Chris Lane,Chris Lane,Fix,6gXuwld0PRtinePSXV2Vn1
Daya,Daya,"Sit Still, Look Pretty",0EGuSSpuu9wmHCtvb4PdLO
DJ Khaled Featuring Drake,DJ Khaled,For Free,4JDZl9nKIAhAhDjw753u4X
Shawn Mendes,Shawn Mendes,Treat You Better,3QGsuHI8jO1Rx4JWLUh9jd
Mike WiLL Made-It x Rihanna,Mike WiLL Made-It x Rihanna,Nothing Is Promised,4MdQkwmoI9lrUfHGD7wOzy
"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner","Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",Champions,2nBI3iWLhupR7LyAJ5GGkE
D.R.A.M. Featuring Lil Yachty,D.R.A.M.,Broccoli,not found
Jacob Sartorius,Jacob Sartorius,Sweatshirt,0B3LaidsxjnBTUlKgKQQe5
Lil Uzi Vert,Lil Uzi Vert,Money Longer,0B8QzDH7YWih85V5SEMnyJ
Wale,Wale,My PYT,2Fe6gDE0mCZz0g98i5QpVL
DNCE,DNCE,Toothbrush,7ciLq0Cip0yxiz6KANrOUq
twenty one pilots,twenty one pilots,Heathens,6i0V12jOa3mr6uu4WYhUBr
Red Hot Chili Peppers,Red Hot Chili Peppers,Dark Necessities,2oaK4JLVnmRGIO9ytBE1bt
Fifth Harmony Featuring Fetty Wap,Fifth Harmony,All In My Head (Flex),7nD9nN3jord9wWcfW3Gkcm
Broadway For Orlando,Broadway For Orlando,What The World Needs Now Is Love,7IYU41rxDOremaBZi0vEMn
Kane Brown,Kane Brown,Ain't No Stopping Us Now,2I5ao7JannZZMlweLTz0hO
YG Featuring Drake & Kamaiyah,YG,Why You Always Hatin?,4ezAjoV01phDz1SqO6SzEU
David Nail,David Nail,Night's On Fire,5y2pNuAvWcPKiORZ12e44S
"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors","Lil Wayne, Wiz Khalifa",Sucker For Pain,4dASQiO1Eoo3RJvt74FtXB
DJ Khaled Featuring Jay Z & Future,DJ Khaled,I Got The Keys,51Nwg5wCDDiqcTntgJUlLo
Usher Featuring Young Thug,Usher,No Limit,1CDBn2Lm7E63XKQDsdCq6O
Blake Shelton,Blake Shelton,She's Got A Way With Words,3JffB4CABj9lA0NC63kbCp
Tory Lanez,Tory Lanez,Luv,16Ah4QqH4mgYVXqfC4mdSd
Fergie,Fergie,M.I.L.F. $,3osQ5lSSqZb8HWRozdbVPw
Blink-182,Blink-182,Bored To Death,44TuSOP6xIAEeJmZsN3nXO
Ben Rector,Ben Rector,Brand New,07m8PuXxxv5J4qPEDq6ZkK
French Montana Featuring Kodak Black,French Montana,Lockjaw,7iaw359G2XT14uTfV9feip
Logic,Logic,Flexicution,2c8sgbZoEanC3QyFNZxUcA
Jennifer Lopez & Lin-Manuel Miranda,Jennifer Lopez,Love Make The World Go Round,not found
Enrique Iglesias Feat. Wisin or Tinashe & Javada,Enrique Iglesias Feat. Wisin or Tinashe,Duele El Corazon,not found
Lil Uzi Vert,Lil Uzi Vert,You Was Right,2ANLarE8yHVsLWW21nj79M
Marc E. Bassy Featuring G-Eazy,Marc E. Bassy,You & Me,7yCqehT9dKACTFy7YugP0J
Carlos Vives & Shakira,Carlos Vives,La Bicicleta,0Gx4VrHzS7pZOEAGrmXXBH
Zara Larsson,Zara Larsson,Lush Life,1rIKgCH4H52lrvDcz50hS8
Galantis,Galantis,No Money,0gb1J5UrTpzaU1s3nupgCd
Katy Perry,Katy Perry,Rise,1CwNogTShsnsn1C8UhRmYX
Britney Spears Featuring G-Eazy,Britney Spears,Make Me...,0nUGa8WQpQqg2vzJUprEo5
Miranda Lambert,Miranda Lambert,Vice,4Qtw0HNKSbIRT5sWUnbRXc
5 Seconds Of Summer,5 Seconds Of Summer,Girls Talk Boys,3AqhGYasXnen5PvLsHL1vc
Lukas Graham,Lukas Graham,Mama Said,5ArQzSBevAdXTxRY6Ulhbq
Demi Lovato,Demi Lovato,Body Say,7xrA11O07xo57Bbg6p4hck
French Montana Featuring Drake,French Montana,No Shopping,0Di26AbdtizzHkFstPyt7A
Jason Aldean,Jason Aldean,A Little More Summertime,3esPcn43N0CytAtcY9V30C
Dae Dae,Dae Dae,"Wat U Mean (Aye, Aye, Aye)",46IdjlVO3EmaMqooXZ1Hcu
Rihanna,Rihanna,Sex With Me,7BiELrM90hRxpozaIXbsLw
Major Lazer Featuring Justin Bieber & MO,Major Lazer,Cold Water,7zsXy7vlHdItvUSH8EwQss
Desiigner,Desiigner,Tiimmy Turner,3NJG6vMH1ZsectZkocMEm0
Skrillex & Rick Ross,Skrillex,Purple Lamborghini,6JyuJFedEvPmdWQW0PkbGJ
Jacob Sartorius,Jacob Sartorius,Hit Or Miss,6iaJUPHLONFJ02RTeaMuy8
Gucci Mane & Drake,Gucci Mane,Back On Road,39liuGHPxn2sAyvO6DINor
Lil Yachty,Lil Yachty,1 Night,40yJGQyEaBbIkXpwMFkXip
Gucci Mane Featuring Kanye West,Gucci Mane,P**** Print,5QrT8pNtw1UnjqFuSUsenv
Kungs vs Cookin' On 3 Burners,Kungs vs Cookin' On 3 Burners,This Girl,1A8j067qyiNwQnZT0bzUpZ
Billy Currington,Billy Currington,It Don't Hurt Like It Used To,0iA1unTbTbDOWUSlbwJ1pS
Cole Swindell,Cole Swindell,Middle Of A Memory,38gZVjeaeR3gcnCzziAxBm
Zac Brown Band,Zac Brown Band,Castaway,6VAzHxLKFKmsYhgDfwETKu
The Chainsmokers Featuring Halsey,The Chainsmokers,Closer,7BKLCZ1jbUBVqRi2FVlTVw
Kenny Chesney Featuring P!nk,Kenny Chesney,Setting The World On Fire,7AclP0W2jy6yrbvBiC4prQ
"DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright",DJ Khaled,Holy Key,4o1zYFH5QWKu3E4MiC6lgE
Hailee Steinfeld & Grey Featuring Zedd,Hailee Steinfeld,Starving,4Ce37cRWvM1vIGGynKcs22
Rob $tone Featuring J. Davi$ & Spooks,Rob $tone,Chill Bill,5uDASfU19gDxSjW8cnCaBp
DJ Snake Featuring Justin Bieber,DJ Snake,Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU
Kehlani,Kehlani,Gangsta,1W7zkKgRv9mrLbfdQ8XyH3
Panic! At The Disco,Panic! At The Disco,Bohemian Rhapsody,2YSbHu9XF4bNYWt3MnIhgE
Tove Lo,Tove Lo,Cool Girl,3tJ4y2Zqx6gM9xOAuFfsSF
"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",DJ Khaled,Do You Mind,4VJ7mnW4wjjIgPBM6KWvPu
Justin Moore,Justin Moore,You Look Like I Need A Drink,1TGJxtVHgPHKVt6K7sPn1T
Rae Sremmurd,Rae Sremmurd,Look Alive,2IGr3q6ljcpLvHDFLtI0yW
Young Thug And Travis Scott Featuring Quavo,Young Thug And Travis Scott,Pick Up The Phone,not found
Martin Garrix & Bebe Rexha,Martin Garrix,In The Name Of Love,23L5CiUhw2jV1OIMwthR3S
"DJ Drama Featuring Chris Brown, Skeme & Lyquin",DJ Drama,Wishing,0MkruAJ99HAHNc36HKkcAK
Tucker Beathard,Tucker Beathard,Rock On,2G8wgWPWuwyVbSKKzdwQ7e
Frank Ocean,Frank Ocean,Nikes,19YKaevk2bce4odJkP5L22
Frank Ocean,Frank Ocean,Ivy,2ZWlPOoWh0626oTaHrnl2a
Frank Ocean,Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8
DJ ESCO Featuring Future & Lil Uzi Vert,DJ ESCO,Too Much Sauce,5oyUurs28XRagLa8lgm6V3
Shawn Mendes,Shawn Mendes,Mercy,0AS63m1wHv9n4VVRizK6Hc
Frank Ocean,Frank Ocean,Solo,35xSkNIXi504fcEwz9USRB
Frank Ocean,Frank Ocean,Nights,7eqoqGkKwgOaWNNHx90uEZ
William Michael Morgan,William Michael Morgan,I Met A Girl,4WtkYdCG4n80h08Ep5SmDI
Luke Bryan,Luke Bryan,Move,6qoH2pKeEibNUG1pnJIjmZ
Ariana Grande Featuring Nicki Minaj,Ariana Grande,Side To Side,43bCmCI0nSgcT7QdMXY6LV
Florida Georgia Line Featuring Tim McGraw,Florida Georgia Line,May We All,498ZVInMGDkmmNVpSWqHiZ
Chris Brown,Chris Brown,Grass Ain't Greener,7k802XMtsF57i4WS2M2MGg
Young M.A,Young M.A,OOOUUU,7JYsArznYOjX2jsrT3UEnL
Young Thug,Young Thug,Wyclef Jean,55OdqrG8WLmsYyY1jijD9b
Alessia Cara,Alessia Cara,Scars To Your Beautiful,0prNGof3XqfTvNDxHonvdK
LOCASH,LOCASH,I Know Somebody,6pyshZbArprWRBXLbYVPO9
Sia Featuring Kendrick Lamar,Sia,The Greatest,7xHWNBFm6ObGEQPaUxHuKO
Travis Scott,Travis Scott,Goosebumps,5uEYRdEIh9Bo4fpjDd4Na9
Amine,Amine,Caroline,5hTpBe8h35rJ67eAWHQsJx
Kanye West,Kanye West,Fade,3cCxoOgfi6hgt8MNteuiiD
Lady Gaga,Lady Gaga,Perfect Illusion,56ZrTFkANjeAMiS14njg4E
Keith Urban,Keith Urban,Blue Ain't Your Color,6wycnu8FWXsj68ig7BEot9
Post Malone Featuring Justin Bieber,Post Malone,Deja Vu,0H8XeaJunhvpBdBFIYi6Sh
Brett Young,Brett Young,Sleep Without You,6zkHymyoD3tIqV7RwCAYUw
Rae Sremmurd Featuring Gucci Mane,Rae Sremmurd,Black Beatles,6fujklziTHa8uoM5OQSfIo
21 Savage & Metro Boomin Featuring Future,21 Savage,X,6fwdbPMwP1zVStm8FybmkO
"Artists Of Then, Now & Forever","Artists Of Then, Now",Forever Country,3WWVDPjihd1VITBLF10nha
Calvin Harris,Calvin Harris,My Way,1vvNmPOiUuyCbgWmtc6yfm
The Weeknd Featuring Daft Punk,The Weeknd,Starboy,7MXVkk9YMctZqd1Srtv4MB
Zay Hilfigerrr & Zayion McCall,Zay Hilfigerrr,Juju On That Beat (TZ Anthem),1lItf5ZXJc1by9SbPeljFd
YFN Lucci Featuring Migos & Trouble,YFN Lucci,Key To The Streets,0bHDsbWkPSJ01adXfObBzJ
twenty one pilots,twenty one pilots,Cancer,19W5OTEcQI3ZoRW1HERMyy
Niall Horan,Niall Horan,This Town,0qvzXomUDJVaUboy2wMfiS
Fitz And The Tantrums,Fitz And The Tantrums,HandClap,4qRaZYiaOsSvWC7VgcxrI0
Old Dominion,Old Dominion,Song For Another Time,7px4t7HGiuMUvFkEOpZEwp
Frenship & Emily Warren,Frenship,Capsize,2XMTqoHHSH0lvuXrvIEdco
Kehlani,Kehlani,CRZY,6Dwtha2FtZFoMEBh5GR2sq
The Chainsmokers Featuring Phoebe Ryan,The Chainsmokers,All We Know,2rizacJSyD9S1IQUxUxnsK
Flume Featuring Tove Lo,Flume,Say It,5aOpzm8W8zysk4asB9hxJw
The Weeknd,The Weeknd,False Alarm,4oeaIftdpT3JuZLcCkKmVE
Solange,Solange,Cranes In The Sky,48EjSdYh8wz2gBxxqzrsLe
Solange Featuring Sampha,Solange,Don't Touch My Hair,not found
CL,CL,LIFTED,0eqvTUsVkEJsD2sz6zFieN
Andy Grammer,Andy Grammer,Fresh Eyes,5NDUXbMwcnTQp66tI2zcdR
Brett Eldredge,Brett Eldredge,Wanna Be That Song,1XazlqB4YAtvouCmJPWXlM
The Game Featuring Jeremih,The Game,All Eyez,1oMu5b1F3GbswqbqzhwhTV
Bruno Mars,Bruno Mars,24K Magic,2qFHdn3HB1FqvcxBKwlmbm
John Legend,John Legend,Love Me Now,6nxQdXa1uAL0rY72wPZu89
Maroon 5 Featuring Kendrick Lamar,Maroon 5,Don't Wanna Know,not found
Brad Paisley,Brad Paisley,Today,1IO13V09b01gLSbmZJZ9dM
Lady Gaga,Lady Gaga,Million Reasons,2MOLvO3eCQncOIj0Eek8M8
PIKOTARO,PIKOTARO,PPAP (Pen-Pineapple-Apple-Pen),5qRj5I58zuHkVilcqVWN3P
Jon Bellion,Jon Bellion,All Time Low,0SuLAslEMFZAXf0SwY7syi
Zara Larsson,Zara Larsson,Ain't My Fault,0ADG9OgdVTL7fgREP75BrZ
OneRepublic,OneRepublic,Kids,5mQNY6pTeSDl2doFB7uLbE
Dua Lipa,Dua Lipa,Blow Your Mind (Mwah),7kJlTKjNZVT26iwiDUVhRm
Carrie Underwood,Carrie Underwood,Dirty Laundry,5qRRiqndqXaq2QBudIrkYU
Machine Gun Kelly x Camila Cabello,Machine Gun Kelly x Camila Cabello,Bad Things,1PSBzsahR2AKwLJgx8ehBj
Marshmello,Marshmello,Alone,3MEYFivt6bilQ9q9mFWZ4g
Maren Morris,Maren Morris,80s Mercedes,58spuRyMUsjKHQHEGwLC99
A Boogie Wit da Hoodie,A Boogie Wit da Hoodie,My Sh*t,5uQOauh47VFt3B2kV9kRXw
Tim McGraw,Tim McGraw,How I'll Always Be,2ZekuYUoEIBrUwHOY0gcgB
Drake,Drake,Fake Love,343YBumqHu19cGoGARUTsd
Pentatonix,Pentatonix,Hallelujah,0HZk0QsXPhMNAWNDR3rYE8
Drake Featuring 21 Savage,Drake,Sneakin',4ckuS4Nj4FZ7i3Def3Br8W
Lady Gaga,Lady Gaga,A-YO,6rkAY9rk1NTFB94QxG3LJR
Little Mix,Little Mix,Shout Out To My Ex,0ErK6K0kYr0Ow2RkPMhmMs
21 Savage & Metro Boomin,21 Savage,No Heart,4gmmRb6bZJffOOiww1JGTO
Pitbull Featuring Flo Rida & LunchMoney Lewis,Pitbull,Greenlight,2q95XoeFGixx8b5LNF6Ey1
Russ,Russ,What They Want,3pndPhlQWjuSoXhcIIdBjv
James Arthur,James Arthur,Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh
Meek Mill Featuring Tory Lanez,Meek Mill,Litty,5J5PXmMdQ2nh1lZOal8KmK
Little Big Town,Little Big Town,Better Man,23TxRN09aR1RB0G0tFoT0b
Meek Mill Featuring Lil Uzi Vert & Nicki Minaj,Meek Mill,Froze,3klzr0269NpGoBpe9BUNXN
Meek Mill Featuring Young Thug & 21 Savage,Meek Mill,Offended,40WxFAbt8UEK7jKLmIxRNY
Drake,Drake,"Two Birds, One Stone",3m62bJJXGyQKdR9XyRocnl
Meek Mill,Meek Mill,On The Regular,0bLwBXrMd3z96utPHeuQDK
Meek Mill Featuring Quavo,Meek Mill,The Difference,1gta5fLTR1VhUMwwGxP6vA
Thomas Rhett,Thomas Rhett,Star Of The Show,63OQWdXMq0Pe6pRpWY5gO0
Meek Mill,Meek Mill,Blue Notes,7Gs3otHnZDq514kFHf0nx7
Shakira Featuring Maluma,Shakira,Chantaje,6mICuAdrwEjh6Y6lroV2Kg
Meek Mill,Meek Mill,Blessed Up,7lidCG4c4lX6hIRXt0MKVA
Future Featuring Drake,Future,Used To This,3V8sM5OOG6YfDuDLa2IIYJ
Big Sean,Big Sean,Bounce Back,0SGkqnVQo9KPytSri1H6cF
The Chainsmokers Featuring XYLO,The Chainsmokers,Setting Fires,2PC9Tl8SWVO2yhDDtJcrAi
PnB Rock,PnB Rock,Selfish,2xbI8Vmyv3TkpTdywpPyNw
Eric Church Featuring Rhiannon Giddens,Eric Church,Kill A Word,0ipcmHor30Y8p6hCd8QUVq
Leonard Cohen,Leonard Cohen,Hallelujah,7yzbimr8WVyAtBX3Eg6UL9
Childish Gambino,Childish Gambino,Me And Your Mama,31tf1qEai5o5f4r66Kd0pU
Migos Featuring Lil Uzi Vert,Migos,Bad And Boujee,4Km5HrUvYTaSUfiSGPJeQR
A Tribe Called Quest,A Tribe Called Quest,We The People....,3wUX7HpXS382s1DHTRouVk
Adele,Adele,Water Under The Bridge,4jL6WWKFDqCOPo2hC3VhSS
Blake Shelton,Blake Shelton,A Guy With A Girl,5sjIhQzNljMVrDklI91ezp
Starley,Starley,Call On Me,2L6orAlH8tBhiFTumIfMyF
The Weeknd,The Weeknd,Party Monster,4F7A0DXBrmUAkp32uenhZt
The Weeknd Featuring Daft Punk,The Weeknd,I Feel It Coming,3dhjNA0jGA8vHBQ1VdD6vV
John Mayer,John Mayer,Love On The Weekend,0oiCeOPwm4zhwfyIpAE37y
Fifth Harmony,Fifth Harmony,That's My Girl,2ACOWPLUe4A4KuQ5ioD2od
Childish Gambino,Childish Gambino,Redbone,0wXuerDYiBnERgIpbb3JBR
Bruno Mars,Bruno Mars,That's What I Like,0KKkJNfGyhkQ5aFogxQAPU
Britney Spears Featuring Tinashe,Britney Spears,Slumber Party,2i9q8CteBmpslOJeQdMGqA
Train,Train,Play That Song,77hjM9bMmgfTGJXv14UFmi
Eminem,Eminem,Infinite,01xhMrdCefADl7HSttJaf7
Bruno Mars,Bruno Mars,Versace On The Floor,0kN8xEmgMW9mh7UmDYHlJP
Chris Stapleton,Chris Stapleton,Parachute,5jROdl6MhcmP3O7h2sVgtw
The Weeknd Featuring Kendrick Lamar,The Weeknd,Sidewalks,4h90qkbnW1Qq6pBhoPvwko
The Weeknd,The Weeknd,Reminder,37F0uwRSrdzkBiuj0D5UHI
The Weeknd,The Weeknd,Six Feet Under,4mU5iXHeLgbR94siF7p1sY
The Weeknd,The Weeknd,Die For You,2Ch7LmS7r2Gy2kc64wv3Bz
The Weeknd,The Weeknd,Rockin',36YCdzT57us0LhDmCYtrNE
The Weeknd Featuring Future,The Weeknd,All I Know,0NWqNXBJTpXbkI5rPWNy3p
The Weeknd,The Weeknd,Secrets,00NAQYOP4AmWR549nnYJZu
The Weeknd,The Weeknd,True Colors,1oGdVdYjeQvojGKDddxLQQ
Auli'i Cravalho,Auli'i Cravalho,How Far I'll Go,6mb6lVLNrcUgLnEN8QnDJd
The Weeknd Featuring Lana Del Rey,The Weeknd,Stargirl Interlude,4EDijkJdHBZZ0GwJ12iTAj
The Weeknd,The Weeknd,Attention,6pDVjCUA3B1vg9waKutAsv
The Weeknd,The Weeknd,Nothing Without You,57qiTKh8bVX0VtfUNTQqhw
The Weeknd,The Weeknd,A Lonely Night,0ifooM33X1iBxVYyOkSbXW
The Weeknd,The Weeknd,Love To Lay,27BgDmciSjoxTG0almHTpZ
The Weeknd,The Weeknd,Ordinary Life,15k2nBQJ0teDmPZHrOXL2N
Dwayne Johnson,Dwayne Johnson,You're Welcome,6U4VqEHy4n5VeiH4pQPL24
Kehlani,Kehlani,Distraction,2wSQyp6VzUopSFBinRo1iD
Alessia Cara,Alessia Cara,How Far I'll Go,1ehPJRt49h6N0LoryqKZXq
Opetaia Foa'i & Lin-Manuel Miranda,Opetaia Foa'i,We Know The Way,6YH2r9NyEJTjlRmKOCvxgJ
Noah Cyrus Featuring Labrinth,Noah Cyrus,Make Me (Cry),2BrzlUj1u1CtvaJDGIKpsP
Nicki Minaj X Mike WiLL Made-It,Nicki Minaj X Mike WiLL Made-It,Black Barbies,3y9cCbnBn0zjkJa2YkOj70
gnash Featuring Johnny Yukon,gnash,Home,41YKDEHLYQXchcPmoXung7
J. Cole,J. Cole,False Prophets,0eneujAc4PxkdjP25Gsue1
Jon Pardi,Jon Pardi,Dirt On My Boots,7f08qp3HROTkfrtNpiYGGo
Clean Bandit Featuring Sean Paul & Anne-Marie,Clean Bandit,Rockabye,5knuzwU65gJK7IF5yJsuaW
Zayn / Taylor Swift,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),55n9yjI6qqXh5F2mYvUc2y
J. Cole,J. Cole,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ
J. Cole,J. Cole,Immortal,6AGON2BGdPmPMJGiiNuuwl
J. Cole,J. Cole,Neighbors,0utlOiJy2weVl9WTkcEWHy
J. Cole,J. Cole,Change,3pjUyVbFmM96tYhSaKJwTt
J. Cole,J. Cole,She's Mine Pt. 1,0HtOJj7Kl74s1Ngf3MWeif
J. Cole,J. Cole,For Whom The Bell Tolls,3MWlVSkoLS1e66nlZ2tuWJ
J. Cole,J. Cole,Ville Mentality,2z3joGXrdGL2iEjIKQTiN1
J. Cole,J. Cole,4 Your Eyez Only,1vvnYpYEMVB4aq9I6tHIEB
J. Cole,J. Cole,Foldin Clothes,77IAeEz8LEchPN8UNjaTJ2
J. Cole,J. Cole,She's Mine Pt. 2,0HtOJj7Kl74s1Ngf3MWeif
Steve Aoki & Louis Tomlinson,Steve Aoki,Just Hold On,508oFmt92FyICj6pZiWQwC
J. Cole,J. Cole,Everybody Dies,1wIQtB3UQ1TfjNMZZqO6eh
Sundance Head,Sundance Head,Darlin' Don't Go,7lOkmIpzOEOufmOQbLlaHW
Post Malone Featuring Quavo,Post Malone,Congratulations,3a1lNhkSLSkpJE4MSHpDu9
Sundance Head,Sundance Head,At Last,6FDqlXpko4R2CW2id2IK2T
Gucci Mane Featuring Drake,Gucci Mane,Both,5tFep7dXGd7vEJ668wTPux
Jose Feliciano,Jose Feliciano,Feliz Navidad,0oPdaY4dXtc3ZsaG17V972
Pentatonix,Pentatonix,"Mary, Did You Know?",4z8sz6E4YyFuEkv5o7IJni
Burl Ives,Burl Ives,A Holly Jolly Christmas,77khP2fIVhSW23NwxrRluh
Andy Williams,Andy Williams,It's The Most Wonderful Time Of The Year,5hslUAKq9I9CG2bAulFkHN
Wham!,Wham!,Last Christmas,2FRnf9qhLbvw8fu4IBXx78
Chris Brown Featuring Usher & Gucci Mane,Chris Brown,Party,1KhljCoJ2TgDEldnnfTHHc
DJ Luke Nasty,DJ Luke Nasty,OTW,5qi7piHIt9zwTYYBnIvfNZ
21 Savage,21 Savage,Red Opps,3cqZH3cqvfbV8wVbvHyPbG
Rae Sremmurd,Rae Sremmurd,Swang,6mapJIPnQ23RTAevUoE0DL
Wham! Featuring George Michael,Wham!,Careless Whisper,not found
George Michael,George Michael,Faith,0HEmnAUT8PHznIAAmVXqFJ
Big Sean,Big Sean,Moves,6RPF2vevu2Df4v66xUR3is
Dustin Lynch,Dustin Lynch,Seein' Red,7pxhKtuTwofDIdgHx2DcVK
KYLE Featuring Lil Yachty,KYLE,iSpy,2EEeOnHehOozLq4aS0n6SL
Michael Ray,Michael Ray,Think A Little Less,4JjIIBNoho0V2gZjH4nEzR
Kodak Black,Kodak Black,No Flockin,34oWbFBfGEElvgO0a5c9V4
A Boogie Wit da Hoodie Featuring DJ SPINKING,A Boogie Wit da Hoodie,Timeless,0q5DrtpnnGpOvBy5nnPMbe
KALEO,KALEO,Way Down We Go,0y1QJc3SJVPKJ1OvFmFqe6
Olivia O'Brien,Olivia O'Brien,Hate U Love U,6ATgDc6e4sPn84hvJsAmPt
Daddy Yankee,Daddy Yankee,Shaky Shaky,6b7MJCzrTaWPV3wS6Ims0W
Chris Young Featuring Vince Gill,Chris Young,Sober Saturday Night,081t95JRuDUrQYSS3h8iKk
Travis Scott,Travis Scott,Beibs In The Trap,0ESJlaM8CE1jRWaNtwSNj8
Bebe Rexha,Bebe Rexha,I Got You,2jB9QaPJyVdz2Q0Va8rrnU
Brantley Gilbert,Brantley Gilbert,The Weekend,48tAdjG4ng2JfECa7OQujk
Ugly God,Ugly God,Water,7EoSDrwBPUBeBEORrpvgko
Ed Sheeran,Ed Sheeran,Shape Of You,7qiZfU4dY1lWllzX7mPBI3
Ed Sheeran,Ed Sheeran,Castle On The Hill,6PCUP3dWmTjcTtXY02oFdT
Khalid,Khalid,Location,152lZdxL1OR0ZMW6KquMif
Sam Hunt,Sam Hunt,Drinkin' Too Much,228kFdBgjLDmmdygT9Hxxo
Granger Smith,Granger Smith,If The Boot Fits,1LZNdHSaGjV2S9q8BrZwnh
The Chainsmokers,The Chainsmokers,Paris,15vzANxN8G9wWfwAJLLMCg
Migos,Migos,T-Shirt,7KOlJ92bu51cltsD9KU5I7
Halsey,Halsey,Not Afraid Anymore,0wH7iJqYQnmUU09YGcQPHo
Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Luis Fonsi,Despacito,6habFhsOp2NvshLv26DqMb
PARTYNEXTDOOR,PARTYNEXTDOOR,Not Nice,4STaHtfguDMkWbPEo6Fwcx
Dierks Bentley,Dierks Bentley,Black,2lFtnEmkIPm2ClN55e2chV
Marian Hill,Marian Hill,Down,5eCkuGPZNl4mISFNPgr3Dd
Luke Bryan,Luke Bryan,Fast,2gYiCTytrSRtuaHP1Nac6u
Hey Violet,Hey Violet,Guys My Age,0Xm8tw6qikotb8FAOZ2ks7
Lauren Alaina,Lauren Alaina,Road Less Traveled,4nxgA1nvXvTkmsBY0vJV57
Julia Michaels,Julia Michaels,Issues,7vu0JkJh0ldukEYbTVcqd0
2 Chainz x Gucci Mane x Quavo,2 Chainz x Gucci Mane x Quavo,Good Drank,39pS70eeDvyCAF3t8NAlVV
Jason Aldean,Jason Aldean,Any Ol' Barstool,4T5Z4mbTe7kuGqgLpaRtTh
Calum Scott,Calum Scott,Dancing On My Own,2BOqDYLOJBiMOXShCV1neZ
Wale Featuring Lil Wayne,Wale,Running Back,2h3i5tGUl6hMu572umjcGo
Sam Hunt,Sam Hunt,Body Like A Back Road,7mldq42yDuxiUNn08nvzHO
Migos Featuring Gucci Mane,Migos,Slippery,6p8NuHm8uCGnn2Dtbtf7zE
Migos Featuring Travis Scott,Migos,Kelly Price,204U3zjm9kkzX25Pr4Rdld
Migos,Migos,Call Casting,0jOfl1nZf6sVBTG08Q4brn
Major Lazer Featuring PARTYNEXTDOOR & Nicki Minaj,Major Lazer,Run Up,7yLqa0LloZ3RdiOyC1iMyx
Missy Elliott Featuring Lamb,Missy Elliott,I'm Better,not found
Migos,Migos,Get Right Witcha,76Y0gxtTxN0FyDCYh5qYQj
Martin Garrix & Dua Lipa,Martin Garrix,Scared To Be Lonely,3ebXMykcMXOcLeJ9xZ17XH
Migos Featuring DJ Khaled,Migos,Culture,4oLuMvGQ4WJfU2s4OM6nfE
Nicky Jam,Nicky Jam,El Amante,3umS4y3uQDkqekNjVpiRUs
G-Eazy Featuring Marc E. Bassy,G-Eazy,Some Kind Of Drug,1Bqxj0aH5KewYHKUg1IdrF
Big Sean Featuring Eminem,Big Sean,No Favors,1MksGqIztTT6M9R1ErKVs8
Imagine Dragons,Imagine Dragons,Believer,0pqnGHJpmpxLKifKRmU6WP
Lady Gaga,Lady Gaga,Bad Romance,0SiywuOBRcynK0uKGWdCnn
Zac Brown Band,Zac Brown Band,My Old Man,0pCgobQDYedY2NwByGrlWf
Big Sean Featuring Migos,Big Sean,Sacrifices,1r0faljjM2b876iNoaDUh5
Big Sean,Big Sean,Halfway Off The Balcony,4atJ40xfasjdM9ZF3p07BV
Big Sean,Big Sean,Jump Out The Window,1jQsKN68yE94tMYml0wHMd
Big Sean,Big Sean,Owe Me,1u0MOgWF1bbylVxpJG2ZjB
Ariana Grande & John Legend,Ariana Grande,Beauty And The Beast,7wMPhUSe6CZga1vOMpLTJP
Mariah Carey Featuring YG,Mariah Carey,I Don't,1hFtJ5rV3aAm58ErijHdFO
Sage The Gemini,Sage The Gemini,Now & Later,08WPvDEsHvTFuB9w8tC2OS
